Month,Day,Hour,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity
9,7,23,17,14,82
9,7,24,17,14,82
9,8,1,16,13,82
9,8,2,15,12,82
9,8,3,14,12,88
9,8,4,14,12,88
9,8,5,14,12,88
9,8,6,14,12,88
9,8,7,14,12,88
9,8,8,15,13,88
9,8,9,17,13,77
9,8,10,19,14,73
9,8,11,19,13,68
9,8,12,20,12,60
9,8,13,21,12,56
9,8,14,21,13,60
9,8,15,21,14,64
9,8,16,21,14,64
9,8,17,20,14,68
9,8,18,19,14,73
9,8,19,18,16,88
9,8,20,17,16,94
9,8,21,17,16,94
9,8,22,17,16,94
9,8,23,17,15,88
9,8,24,16,14,88
9,9,1,17,14,82
9,9,2,17,14,82
9,9,3,17,13,77
9,9,4,16,12,77
9,9,5,16,12,77
9,9,6,16,13,82
9,9,7,16,13,82
9,9,8,16,13,82
9,9,9,17,13,77
9,9,10,17,12,72
9,9,11,19,13,68
9,9,12,21,12,56
9,9,13,21,12,56
9,9,14,21,12,56
9,9,15,21,11,53
9,9,16,21,12,56
9,9,17,21,11,53
9,9,18,21,10,49
9,9,19,18,10,59
9,9,20,17,12,72
9,9,21,16,12,77
9,9,22,13,11,88
9,9,23,12,12,100
9,9,24,13,11,88
9,10,1,12,11,94
9,10,2,12,11,94
9,10,3,11,10,94
9,10,4,10,10,100
9,10,5,10,9,93
9,10,6,10,9,93
9,10,7,11,10,94
9,10,8,16,12,77
9,10,9,18,12,68
9,10,10,20,11,56
9,10,11,22,11,50
9,10,12,22,10,46
9,10,13,23,10,44
9,10,14,23,9,41
9,10,15,24,9,38
9,10,16,24,10,41
9,10,17,24,11,44
9,10,18,23,10,44
9,10,19,22,11,50
9,10,20,20,13,64
9,10,21,19,14,73
9,10,22,18,14,77
9,10,23,17,13,77
9,10,24,16,13,82
9,11,1,13,12,94
9,11,2,15,13,88
9,11,3,14,12,88
9,11,4,14,13,94
9,11,5,12,12,100
9,11,6,12,12,100
9,11,7,13,12,94
9,11,8,17,12,72
9,11,9,19,13,68
9,11,10,22,13,57
9,11,11,23,13,53
9,11,12,23,13,53
9,11,13,24,13,50
9,11,14,26,13,45
9,11,15,25,13,47
9,11,16,25,13,47
9,11,17,24,14,54
9,11,18,23,14,57
9,11,19,22,15,64
9,11,20,20,16,78
9,11,21,19,15,78
9,11,22,18,15,83
9,11,23,17,15,88
9,11,24,16,14,88
9,12,1,14,14,100
9,12,2,16,15,94
9,12,3,16,14,88
9,12,4,16,14,88
9,12,5,16,14,88
9,12,6,15,14,94
9,12,7,16,14,88
9,12,8,19,15,78
9,12,9,21,16,73
9,12,10,23,15,61
9,12,11,26,16,54
9,12,12,27,16,51
9,12,13,27,15,48
9,12,14,28,15,45
9,12,15,28,15,45
9,12,16,28,15,45
9,12,17,28,14,42
9,12,18,27,15,48
9,12,19,26,16,54
9,12,20,23,17,69
9,12,21,22,16,69
9,12,22,21,17,78
9,12,23,19,17,88
9,12,24,17,16,94
9,13,1,16,16,100
9,13,2,16,16,100
9,13,3,17,15,88
9,13,4,16,15,94
9,13,5,16,15,94
9,13,6,14,14,100
9,13,7,15,14,94
9,13,8,19,17,88
9,13,9,22,16,69
9,13,10,24,17,65
9,13,11,26,16,54
9,13,12,27,14,45
9,13,13,28,14,42
9,13,14,28,15,45
9,13,15,28,14,42
9,13,16,28,13,40
9,13,17,27,11,37
9,13,18,26,11,39
9,13,19,23,13,53
9,13,20,22,14,60
9,13,21,22,15,64
9,13,22,21,16,73
9,13,23,21,17,78
9,13,24,20,17,83
9,14,1,19,18,94
9,14,2,19,18,94
9,14,3,19,17,88
9,14,4,19,18,94
9,14,5,19,18,94
9,14,6,19,17,88
9,14,7,19,17,88
9,14,8,20,17,83
9,14,9,22,18,78
9,14,10,24,18,69
9,14,11,26,19,65
9,14,12,27,19,62
9,14,13,28,19,58
9,14,14,28,18,55
9,14,15,27,18,58
9,14,16,27,18,58
9,14,17,27,18,58
9,14,18,26,18,61
9,14,19,24,19,74
9,14,20,24,19,74
9,14,21,23,19,78
9,14,22,22.2,18.8,81
9,14,23,21.7,18.6,83
9,14,24,21.8,18.6,82
9,15,1,21.5,18.6,84
9,15,2,21.3,18.4,84
9,15,3,21,18,83
9,15,4,20,18,88
9,15,5,19,18,94
9,15,6,19,17,88
9,15,7,19,17,88
9,15,8,20,17,83
9,15,9,22,17,73
9,15,10,23,17,69
9,15,11,26,17,58
9,15,12,27,17,54
9,15,13,27,16,51
9,15,14,27,16,51
9,15,15,28,17,51
9,15,16,27,18,58
9,15,17,27,18,58
9,15,18,26,18,61
9,15,19,24,18,69
9,15,20,24,18,69
9,15,21,23,18,73
9,15,22,23,18,73
9,15,23,23,17,69
9,15,24,23,17,69
9,16,1,23,17,69
9,16,2,23,17,69
9,16,3,22,17,73
9,16,4,22,17,73
9,16,5,21,18,83
9,16,6,21,18,83
9,16,7,20,19,94
9,16,8,19,18,94
9,16,9,21,19,88
9,16,10,22,19,83
9,16,11,23,17,69
9,16,12,25,16,57
9,16,13,25,14,50
9,16,14,26,14,48
9,16,15,26,13,45
9,16,16,24,12,47
9,16,17,23,12,50
9,16,18,22,12,53
9,16,19,20,12,60
9,16,20,19,11,60
9,16,21,18,10,59
9,16,22,17,10,63
9,16,23,16,9,63
9,16,24,14,9,72
9,17,1,13,10,82
9,17,2,13,10,82
9,17,3,12,10,88
9,17,4,12,9,82
9,17,5,12,9,82
9,17,6,13,10,82
9,17,7,13,10,82
9,17,8,13,9,77
9,17,9,14,9,72
9,17,10,16,9,63
9,17,11,17,9,59
9,17,12,17,9,59
9,17,13,17,9,59
9,17,14,17,9,59
9,17,15,18,9,56
9,17,16,17,10,63
9,17,17,17,9,59
9,17,18,16,9,63
9,17,19,14,9,72
9,17,20,14,7,63
9,17,21,12,8,76
9,17,22,11,8,82
9,17,23,11,8,82
9,17,24,11.2,8,81
9,18,1,11,8,82
9,18,2,11,8,82
9,18,3,10,8,87
9,18,4,9.2,7.7,90
9,18,5,8,7,93
9,18,6,8,7,93
9,18,7,9,8,93
9,18,8,11.9,9.3,84
9,18,9,15,10,72
9,18,10,17,9,59
9,18,11,18,9,56
9,18,12,19,8,49
9,18,13,20,9,49
9,18,14,21,9,46
9,18,15,22,9,43
9,18,16,22,9,43
9,18,17,22,9,43
9,18,18,21,9,46
9,18,19,17,11,68
9,18,20,16,10,68
9,18,21,14,8,67
9,18,22,12,9,82
9,18,23,12,9,82
9,18,24,13,9,77
9,19,1,11,8,82
9,19,2,10,8,87
9,19,3,9,8,93
9,19,4,11,9,87
9,19,5,11,8,82
9,19,6,10,8,87
9,19,7,9,8,93
9,19,8,13,8,72
9,19,9,15,7,59
9,19,10,17,7,52
9,19,11,18,8,52
9,19,12,19,8,49
9,19,13,20,9,49
9,19,14,21,9,46
9,19,15,22,10,46
9,19,16,21,10,49
9,19,17,21,10,49
9,19,18,20,10,53
9,19,19,18,10,59
9,19,20,17,8,55
9,19,21,15,8,63
9,19,22,14,7,63
9,19,23,12,7,71
9,19,24,11,7,76
9,20,1,9,8,93
9,20,2,9,8,93
9,20,3,9,8,93
9,20,4,9,8,93
9,20,5,11,9,87
9,20,6,9,9,100
9,20,7,10,9,93
9,20,8,13.4,10.3,81
9,20,9,17,11,68
9,20,10,18,11,64
9,20,11,19,10,56
9,20,12,21,9,46
9,20,13,22,9,43
9,20,14,23,8,38
9,20,15,24,8,36
9,20,16,24,7,34
9,20,17,24,6,31
9,20,18,22,4,31
9,20,19,20,6,40
9,20,20,18,7,49
9,20,21,17,8,55
9,20,22,15,8,63
9,20,23,14,9,72
9,20,24,14,11,82
9,21,1,14,13,94
9,21,2,12,12,100
9,21,3,13,12,94
9,21,4,11,11,100
9,21,5,10,10,100
9,21,6,11,11,100
9,21,7,11,10,94
9,21,8,15,11,77
9,21,9,19,10,56
9,21,10,22,10,46
9,21,11,24,9,38
9,21,12,25.1,9.4,37
9,21,13,26,10,37
9,21,14,27,8,30
9,21,15,27,9,32
9,21,16,27,9,32
9,21,17,27,9,32
9,21,18,26,11,39
9,21,19,23,11,47
9,21,20,19,12,64
9,21,21,17,12,72
9,21,22,16,12,77
9,21,23,14,12,88
9,21,24,13,12,94
9,22,1,12,12,100
9,22,2,11,11,100
9,22,3,12,11,94
9,22,4,9,9,100
9,22,5,10,10,100
9,22,6,9,9,100
9,22,7,10,10,100
9,22,8,16,12,77
9,22,9,19,12,64
9,22,10,24,11,44
9,22,11,26,9,34
9,22,12,26,9,34
9,22,13,27,9,32
9,22,14,28,10,32
9,22,15,28,10,32
9,22,16,29,11,33
9,22,17,28,10,32
9,22,18,27,11,37
9,22,19,22,13,57
9,22,20,20,14,68
9,22,21,19,13,68
9,22,22,15,13,88
9,22,23,14,13,94
9,22,24,13,13,100
9,23,1,12,12,100
9,23,2,12,12,100
9,23,3,12,12,100
9,23,4,12,12,100
9,23,5,12,12,100
9,23,6,12,12,100
9,23,7,12,12,100
9,23,8,16,15,94
9,23,9,22,15,64
9,23,10,25,13,47
9,23,11,26,13,45
9,23,12,27,12,39
9,23,13,28.1,13,39
9,23,14,29,14,40
9,23,15,28,13,40
9,23,16,28,14,42
9,23,17,27,14,45
9,23,18,26,13,45
9,23,19,23,13,53
9,23,20,23,14,57
9,23,21,21,13,60
9,23,22,20,12,60
9,23,23,19,13,68
9,23,24,18,13,73
9,24,1,16,13,82
9,24,2,15,13,88
9,24,3,17,14,82
9,24,4,15,14,94
9,24,5,16,15,94
9,24,6,15,15,100
9,24,7,17,15,88
9,24,8,18,16,88
9,24,9,22,16,69
9,24,10,24,16,61
9,24,11,24,16,61
9,24,12,25,17,61
9,24,13,25,18,65
9,24,14,25,17,61
9,24,15,27,17,54
9,24,16,26,16,54
9,24,17,26,17,58
9,24,18,24,17,65
9,24,19,23,17,69
9,24,20,23,17,69
9,24,21,23,17,69
9,24,22,22,17,73
9,24,23,21,17,78
9,24,24,21,16,73
9,25,1,21,12,56
9,25,2,19,13,68
9,25,3,17,12,72
9,25,4,16,12,77
9,25,5,15,12,82
9,25,6,14,12,88
9,25,7,14,12,88
9,25,8,14,12,88
9,25,9,16,11,72
9,25,10,17,12,72
9,25,11,17,11,68
9,25,12,17,10,63
9,25,13,17,11,68
9,25,14,18,10,59
9,25,15,18,11,64
9,25,16,18,11,64
9,25,17,18,11,64
9,25,18,18,12,68
9,25,19,17,12,72
9,25,20,17,12,72
9,25,21,17,12,72
9,25,22,16,12,77
9,25,23,16,13,82
9,25,24,16,13,82
9,26,1,16,13,82
9,26,2,16,13,82
9,26,3,15,12,82
9,26,4,13,11,88
9,26,5,12,11,94
9,26,6,11,11,100
9,26,7,11,11,100
9,26,8,13,12,94
9,26,9,16,12,77
9,26,10,18,11,64
9,26,11,19,10,56
9,26,12,20,7,43
9,26,13,21,9,46
9,26,14,22,7,38
9,26,15,22,7,38
9,26,16,23,7,36
9,26,17,22,7,38
9,26,18,21,8,43
9,26,19,18,9,56
9,26,20,14,9,72
9,26,21,13,9,77
9,26,22,12,10,88
9,26,23,12,11,94
9,26,24,11,11,100
9,27,1,10,9,93
9,27,2,9,9,100
9,27,3,8,8,100
9,27,4,9,9,100
9,27,5,8,8,100
9,27,6,9,8,93
9,27,7,9,8,93
9,27,8,13,11,88
9,27,9,17,11,68
9,27,10,20,9,49
9,27,11,21,9,46
9,27,12,22,9,43
9,27,13,23,9,41
9,27,14,23,9,41
9,27,15,23,9,41
9,27,16,24,9,38
9,27,17,23,10,44
9,27,18,22,11,50
9,27,19,19,11,60
9,27,20,17,11,68
9,27,21,16,11,72
9,27,22,14,12,88
9,27,23,12,11,94
9,27,24,12,12,100
9,28,1,12,12,100
9,28,2,13,11,88
9,28,3,13,11,88
9,28,4,13,11,88
9,28,5,13,12,94
9,28,6,14,13,94
9,28,7,14,13,94
9,28,8,15,14,94
9,28,9,15,14,94
9,28,10,15,13,88
9,28,11,15,13,88
9,28,12,16,12,77
9,28,13,16,12,77
9,28,14,15,12,82
9,28,15,16,9,63
9,28,16,15,9,67
9,28,17,14,8,67
9,28,18,13,8,72
9,28,19,12,7,71
9,28,20,12,7,71
9,28,21,11,8,82
9,28,22,11,8,82
9,28,23,11,8,82
9,28,24,11,8,82
9,29,1,11,8,82
9,29,2,11,8,82
9,29,3,10,8,87
9,29,4,9,8,93
9,29,5,9,8,93
9,29,6,9,7,87
9,29,7,10,8,87
9,29,8,11,8,82
9,29,9,14,8,67
9,29,10,13,7,67
9,29,11,15,7,59
9,29,12,17,7,52
9,29,13,17,7,52
9,29,14,18,6,45
9,29,15,20,6,40
9,29,16,18,6,45
9,29,17,18,5,42
9,29,18,17,6,48
9,29,19,14,7,63
9,29,20,13,7,67
9,29,21,11,8,82
9,29,22,11,9,87
9,29,23,8,7,93
9,29,24,7,7,100
9,30,1,7,6,93
9,30,2,6,6,100
9,30,3,7,7,100
9,30,4,4,4,100
9,30,5,6,5,93
9,30,6,5,5,100
9,30,7,7,7,100
9,30,8,11,7,76
9,30,9,13,8,72
9,30,10,16,6,51
9,30,11,17,6,48
9,30,12,18,4,39
9,30,13,20,2,30
9,30,14,20,3,32
9,30,15,21,3,30
9,30,16,21,2,28
9,30,17,21,3,30
9,30,18,19,3,34
9,30,19,15,7,59
9,30,20,12,6,67
9,30,21,10,7,82
9,30,22,10.6,7.6,82
9,30,23,11.2,8.2,93
9,30,24,11.8,8.8,100
10,1,1,12.3,9.5,74
10,1,2,12.9,10.1,77
10,1,3,13.5,10.7,80
10,1,4,14.1,11.3,83
10,1,5,13,11,88
10,1,6,13,10.9,87
10,1,7,13,11,88
10,1,8,15,12,82
10,1,9,17,12,72
10,1,10,19,13,68
10,1,11,21,13,60
10,1,12,23,13,53
10,1,13,23,13,53
10,1,14,24,12,47
10,1,15,24,11,44
10,1,16,25,12,44
10,1,17,24,12,47
10,1,18,23,13,53
10,1,19,21,14,64
10,1,20,20,14,68
10,1,21,19,14,73
10,1,22,19,15,78
10,1,23,19,16,83
10,1,24,18.6,16.1,85
10,2,1,18.7,16.5,87
10,2,2,18.6,16.7,89
10,2,3,18.2,16.8,92
10,2,4,18.2,16.9,92
10,2,5,18,17,94
10,2,6,18,17,94
10,2,7,17,16,94
10,2,8,18,17,94
10,2,9,19,16.7,87
10,2,10,20,16,78
10,2,11,22,16,69
10,2,12,22.2,15.6,66
10,2,13,22,15,64
10,2,14,23,15,61
10,2,15,21,15,69
10,2,16,16,14,88
10,2,17,10,10,100
10,2,18,9,8,93
10,2,19,9,6,81
10,2,20,8,4,76
10,2,21,7.5,2.6,71
10,2,22,7,1,66
10,2,23,6,0,65
10,2,24,5.2,-0.2,68
10,3,1,4.9,-0.1,70
10,3,2,4.5,-0.2,71
10,3,3,3.7,-0.3,75
10,3,4,3.3,-0.5,76
10,3,5,2.7,-0.7,78
10,3,6,2,-1,80
10,3,7,2,-2,73
10,3,8,3.7,-1,71
10,3,9,6,0,65
10,3,10,7,-1,56
10,3,11,8.6,-0.6,52
10,3,12,10,0,50
10,3,13,10,0,50
10,3,14,10,-1,46
10,3,15,9,-2,45
10,3,16,11,-2,39
10,3,17,10,-1,46
10,3,18,9,-7,29
10,3,19,8,-1,52
10,3,20,7.4,0.5,62
10,3,21,7,2,70
10,3,22,4,2,87
10,3,23,3,1,87
10,3,24,2.8,0.9,87
10,4,1,3,1.1,87
10,4,2,3.1,1.2,87
10,4,3,2.9,1.1,88
10,4,4,3,1.1,87
10,4,5,3,1,87
10,4,6,3,1,87
10,4,7,1,1,100
10,4,8,5,3,87
10,4,9,7.5,2.2,69
10,4,10,10,1,54
10,4,11,10,0,50
10,4,12,11,1,50
10,4,13,13,1,44
10,4,14,13,1,44
10,4,15,13,1,44
10,4,16,13,1,44
10,4,17,12,2,50
10,4,18,11.6,1.6,50
10,4,19,11,1,50
10,4,20,11,2,54
10,4,21,10,4,66
10,4,22,10,4,66
10,4,23,9,4,71
10,4,24,8.1,4.1,76
10,5,1,7.7,4.5,80
10,5,2,7.1,4.7,85
10,5,3,6.2,4.8,91
10,5,4,5.7,4.9,95
10,5,5,5,5,100
10,5,6,5,4,93
10,5,7,6,5,93
10,5,8,8,6,87
10,5,9,11,7,76
10,5,10,12,7,71
10,5,11,14,4,51
10,5,12,15,4,48
10,5,13,16,4,45
10,5,14,17,5,45
10,5,15,17,4,42
10,5,16,18,6,45
10,5,17,17,5,45
10,5,18,15,5,51
10,5,19,13,4,54
10,5,20,12,5,62
10,5,21,12,5,62
10,5,22,11,6,71
10,5,23,11,7,76
10,5,24,10.6,6.9,78
10,6,1,10.7,7.1,78
10,6,2,10.6,7.2,79
10,6,3,10.2,7.1,81
10,6,4,10.2,7.1,81
10,6,5,10,7,82
10,6,6,9.8,6.9,82
10,6,7,10,7,82
10,6,8,11,7,76
10,6,9,13,8,72
10,6,10,16,9,63
10,6,11,18.6,9.9,57
10,6,12,21,11,53
10,6,13,22,13,57
10,6,14,22,12,53
10,6,15,23,11,47
10,6,16,23,9,41
10,6,17,22,10,46
10,6,18,21,10,49
10,6,19,19,10,56
10,6,20,18,9,56
10,6,21,16,9,63
10,6,22,15,9,67
10,6,23,14,10,77
10,6,24,13.6,10.1,79
10,7,1,13.7,10.5,81
10,7,2,13.6,10.7,83
10,7,3,13.2,10.8,85
10,7,4,13.2,10.9,86
10,7,5,13,11,88
10,7,6,13,11,88
10,7,7,12,11,94
10,7,8,14,12,88
10,7,9,15,13,88
10,7,10,17,14,82
10,7,11,20,14,68
10,7,12,19,14,73
10,7,13,19.1,13.9,72
10,7,14,19,14,73
10,7,15,17,14,82
10,7,16,14,13,94
10,7,17,12,11,94
10,7,18,11,10,94
10,7,19,10,9,93
10,7,20,9.9,8.5,91
10,7,21,10,8,87
10,7,22,9,8,93
10,7,23,9,8,93
10,7,24,8.6,7.9,95
10,8,1,8.7,8.1,96
10,8,2,8.6,8.2,97
10,8,3,8.2,8.1,99
10,8,4,8.2,8.1,99
10,8,5,8,8,100
10,8,6,8,8,100
10,8,7,8,8,100
10,8,8,8,7,93
10,8,9,8,7.7,98
10,8,10,8,8,100
10,8,11,9,8,93
10,8,12,9,8,93
10,8,13,10,8,87
10,8,14,10,8,87
10,8,15,9,8,93
10,8,16,10,8,87
10,8,17,9.2,7.3,88
10,8,18,8,7,93
10,8,19,8,7,93
10,8,20,8,7,93
10,8,21,8,6,87
10,8,22,8,6,87
10,8,23,7.6,5.9,89
10,8,24,7.1,5.9,92
10,9,1,7.1,6.1,93
10,9,2,6.9,6.1,95
10,9,3,6.4,6.1,98
10,9,4,6.3,6,98
10,9,5,6,6,100
10,9,6,6,5,93
10,9,7,5.6,4.8,95
10,9,8,6,5,93
10,9,9,6,5,93
10,9,10,6,5,93
10,9,11,6,6,100
10,9,12,7,6,93
10,9,13,7.1,5.9,92
10,9,14,7,6,93
10,9,15,8,6,87
10,9,16,9,6,81
10,9,17,9,5.1,77
10,9,18,8.6,4.6,76
10,9,19,8,4,76
10,9,20,7,3,76
10,9,21,7,3,76
10,9,22,6,3,81
10,9,23,6,3,81
10,9,24,5.6,2.9,83
10,10,1,5.7,3.1,83
10,10,2,5.6,3.2,85
10,10,3,5.2,3.1,86
10,10,4,5.2,3.1,86
10,10,5,5,3,87
10,10,6,5,3,87
10,10,7,5.1,3.8,91
10,10,8,6,5,93
10,10,9,7,6,93
10,10,10,7.7,6.1,90
10,10,11,8,6,87
10,10,12,7,6,93
10,10,13,9,5,76
10,10,14,9.2,4,70
10,10,15,9,3,66
10,10,16,7,3,76
10,10,17,7,4,81
10,10,18,7,4,81
10,10,19,6,4,87
10,10,20,6,4,87
10,10,21,5,3,87
10,10,22,4,3,93
10,10,23,4,3,93
10,10,24,4.1,2.2,87
10,11,1,4.7,1.8,81
10,11,2,5.1,1.2,76
10,11,3,5.2,0.4,71
10,11,4,5.7,-0.3,65
10,11,5,6,-1,60
10,11,6,0,-1,92
10,11,7,0,-1,92
10,11,8,1.7,-0.5,85
10,11,9,4,0,75
10,11,10,6,0,65
10,11,11,7,0,61
10,11,12,8,0,57
10,11,13,10,1,54
10,11,14,11,1,50
10,11,15,11,2,54
10,11,16,11,2,54
10,11,17,11,2,54
10,11,18,10,2,57
10,11,19,8.2,2.5,67
10,11,20,7,3,76
10,11,21,6.9,3.1,77
10,11,22,6.9,3,76
10,11,23,7,3,76
10,11,24,7,3,76
10,12,1,7.4,3.4,76
10,12,2,7.7,3.6,75
10,12,3,7.6,3.7,76
10,12,4,7.9,3.9,76
10,12,5,8,4,76
10,12,6,7.8,4.4,79
10,12,7,8,5,81
10,12,8,8,5,81
10,12,9,9,6,81
10,12,10,10,6,76
10,12,11,11,7,76
10,12,12,13,7,67
10,12,13,15,8,63
10,12,14,14,8,67
10,12,15,15,8,63
10,12,16,16,9,63
10,12,17,16,9,63
10,12,18,15,9,67
10,12,19,15,9,67
10,12,20,14.4,9.5,72
10,12,21,14,10,77
10,12,22,15,8,63
10,12,23,15,7,59
10,12,24,13.9,7.1,64
10,13,1,13.4,7.5,67
10,13,2,12.6,7.7,72
10,13,3,11.6,7.8,77
10,13,4,10.9,7.9,82
10,13,5,10,8,87
10,13,6,10,8,87
10,13,7,10,8,87
10,13,8,11,9,87
10,13,9,15,10,72
10,13,10,17,10,63
10,13,11,19,11,60
10,13,12,21,12,56
10,13,13,23,13,53
10,13,14,23,13,53
10,13,15,23,13,53
10,13,16,22,14,60
10,13,17,21.7,13.3,59
10,13,18,21,13,60
10,13,19,20,13,64
10,13,20,20,13,64
10,13,21,19,14,73
10,13,22,18.9,13.9,73
10,13,23,19,14,73
10,13,24,17.4,12.7,74
10,14,1,16.4,11.8,74
10,14,2,15.1,10.7,75
10,14,3,13.6,9.4,76
10,14,4,12.4,8.2,76
10,14,5,11,7,76
10,14,6,10,6,76
10,14,7,8,6,87
10,14,8,10,6,76
10,14,9,11,6.2,72
10,14,10,12,6,67
10,14,11,14,5,55
10,14,12,14.7,5.1,53
10,14,13,15,5,51
10,14,14,16,5,48
10,14,15,16,5,48
10,14,16,15,4,48
10,14,17,14,5,55
10,14,18,12,6,67
10,14,19,10,5,71
10,14,20,7,4,81
10,14,21,6,3.6,85
10,14,22,5,3,87
10,14,23,5,3,87
10,14,24,4.6,2.7,87
10,15,1,4.7,2.8,87
10,15,2,4.6,2.7,87
10,15,3,4.2,2.4,88
10,15,4,4.2,2.2,87
10,15,5,4,2,87
10,15,6,3,2,93
10,15,7,4,3,93
10,15,8,5,4,93
10,15,9,8,6,87
10,15,10,10,8,87
10,15,11,11,8,82
10,15,12,13,9,77
10,15,13,15,8,63
10,15,14,16,8,59
10,15,15,17,9,59
10,15,16,17,10,63
10,15,17,16,10,68
10,15,18,15,10,72
10,15,19,13,10,82
10,15,20,11,10,94
10,15,21,11,10,94
10,15,22,11.4,9.9,90
10,15,23,12,10,88
10,15,24,11.6,10.1,90
10,16,1,11.7,10.5,92
10,16,2,11.6,10.7,94
10,16,3,11.2,10.8,97
10,16,4,11.2,10.9,98
10,16,5,11,11,100
10,16,6,11,11,100
10,16,7,11,10,94
10,16,8,12,11,94
10,16,9,16,12,77
10,16,10,19,12,64
10,16,11,21,13,60
10,16,12,23,14,57
10,16,13,23,13,53
10,16,14,23,13,53
10,16,15,22,14,60
10,16,16,28,13,40
10,16,17,18,14,77
10,16,18,18,14,77
10,16,19,16,14,88
10,16,20,14.4,13.5,94
10,16,21,13,13,100
10,16,22,13,13,100
10,16,23,11,11,100
10,16,24,10.9,10.9,100
10,17,1,11.4,11.1,98
10,17,2,11.6,11.2,97
10,17,3,11.6,11.1,97
10,17,4,11.9,11.1,95
10,17,5,12,11,94
10,17,6,12.8,11.4,91
10,17,7,14,12,88
10,17,8,14,12,88
10,17,9,15,12,82
10,17,10,14.8,10.8,77
10,17,11,15.7,10.6,72
10,17,12,16.5,10.4,67
10,17,13,16.3,10.3,68
10,17,14,16.2,10.1,67
10,17,15,15,8.9,67
10,17,16,14.8,9.7,71
10,17,17,14.7,9.5,71
10,17,18,13.5,9.3,76
10,17,19,13.3,8.1,71
10,17,20,12.2,7.9,75
10,17,21,12,8.8,81
10,17,22,10.8,7.6,81
10,17,23,10.7,7.4,80
10,17,24,8.5,7.2,92
10,18,1,7.3,6,91
10,18,2,6.2,5.8,97
10,18,3,6,5.6,97
10,18,4,5.8,5.4,97
10,18,5,4.7,4.3,97
10,18,6,4.5,4.5,100
10,18,7,4.3,4.3,100
10,18,8,4.9,4.9,100
10,18,9,6,5.5,97
10,18,10,7.8,6.3,90
10,18,11,9.7,6.1,78
10,18,12,10.5,4.9,68
10,18,13,10.3,5.8,74
10,18,14,9.2,6.6,84
10,18,15,10,4.4,68
10,18,16,9.8,6.2,78
10,18,17,8.7,6,83
10,18,18,7.5,5.8,89
10,18,19,7.3,4.6,83
10,18,20,7.2,4.4,82
10,18,21,7,3.3,77
10,18,22,5.8,3.1,83
10,18,23,5.7,1.9,77
10,18,24,5.5,1.7,76
10,19,1,5.3,0.5,71
10,19,2,5.2,1.3,76
10,19,3,5,1.1,76
10,19,4,4.8,0.9,76
10,19,5,4.7,0.8,76
10,19,6,3.5,0.6,81
10,19,7,4.3,1.4,81
10,19,8,5.2,2.2,81
10,19,9,7,2,70
10,19,10,8,2,66
10,19,11,8,2,66
10,19,12,8,1,61
10,19,13,8,1,61
10,19,14,9,3,66
10,19,15,9,1,57
10,19,16,9,1,57
10,19,17,9,1,57
10,19,18,8.1,1.6,64
10,19,19,7,2,70
10,19,20,7,2,70
10,19,21,7,3,76
10,19,22,7,3,76
10,19,23,7,5,87
10,19,24,6.9,5.2,89
10,20,1,7.4,5.8,90
10,20,2,7.6,6.2,91
10,20,3,7.6,6.4,92
10,20,4,7.9,6.7,92
10,20,5,8,7,93
10,20,6,8.3,7.4,94
10,20,7,9,8,93
10,20,8,10,9,93
10,20,9,10,9,93
10,20,10,13,8,72
10,20,11,14,7,63
10,20,12,15,14,94
10,20,13,15,13.5,91
10,20,14,15,14.1,94
10,20,15,15.3,12.2,82
10,20,16,15.3,11.8,80
10,20,17,14.8,11.3,80
10,20,18,14,11.1,83
10,20,19,13,10.9,87
10,20,20,12,10.9,93
10,20,21,11,11,100
10,20,22,11,10,94
10,20,23,10,10,100
10,20,24,9.8,9.8,100
10,21,1,10,10,100
10,21,2,10.1,10.1,100
10,21,3,9.9,9.9,100
10,21,4,10,9.6,97
10,21,5,10,9.4,96
10,21,6,10,9.1,94
10,21,7,9.6,8.5,93
10,21,8,10,9,93
10,21,9,11,10,94
10,21,10,13,10,82
10,21,11,13,9,77
10,21,12,12,9,82
10,21,13,12.1,8.9,81
10,21,14,12,9,82
10,21,15,12,8,76
10,21,16,12.3,8.1,76
10,21,17,12,8,76
10,21,18,11,8,82
10,21,19,10,8,87
10,21,20,10,9,93
10,21,21,10,9,93
10,21,22,10,8,87
10,21,23,10,8,87
10,21,24,9.8,8.1,89
10,22,1,10,8.5,90
10,22,2,10.1,8.7,91
10,22,3,9.9,8.8,93
10,22,4,10,8.9,93
10,22,5,10,9,93
10,22,6,11,9,87
10,22,7,9,8,93
10,22,8,10,9,93
10,22,9,11,10,94
10,22,10,12,10,88
10,22,11,13.1,9.9,81
10,22,12,14,10,77
10,22,13,14,10,77
10,22,14,15,10,72
10,22,15,15,10,72
10,22,16,14,11,82
10,22,17,13.7,11.3,85
10,22,18,13,12,94
10,22,19,13,12,94
10,22,20,12,12,100
10,22,21,13,12,94
10,22,22,12.9,12.4,97
10,22,23,13,13,100
10,22,24,12.8,12.8,100
10,23,1,13,13,100
10,23,2,13.1,13.1,100
10,23,3,12.9,12.9,100
10,23,4,13,13,100
10,23,5,13,13,100
10,23,6,13,13,100
10,23,7,11,9,87
10,23,8,10,8,87
10,23,9,10,4,66
10,23,10,9,2,61
10,23,11,8,2,66
10,23,12,8,2,66
